query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count,rejection_reasons
stars_501_2000,SmartOpenCV,HuTianQi,HuTianQi/SmartOpenCV,https://github.com/HuTianQi/SmartOpenCV,:fire: :fire: :fire: SmartOpenCV是一个OpenCV在Android端的增强库，解决了OpenCV Android SDK在图像预览方面存在的诸多问题，且无需修改OpenCV SDK源码，与OpenCV的SDK解耦,opencv | ai | android | cv | sdk | surfaceview | camera | canvas | facedetection,2016-11-13T07:42:26Z,2020-04-28T12:34:36Z,1961,513,C++,5,0,1,1,contributors_count < 2
stars_501_2000,PadChat-SDK,AvengersWeChat,AvengersWeChat/PadChat-SDK,https://github.com/AvengersWeChat/PadChat-SDK,永久免费 微信ipad、微信mac协议，可实现微信80%功能；支持62数据登录、扫码登录、收发朋友圈、查看朋友圈、微信建群、微信拉人进群、微信公众号阅读、微信消息收发、微信附近的人定位、微信添加好友、微信红包接收、微信防撤回、分享小程序、微信加粉、微信收藏、微信标签等,,2018-11-17T09:47:47Z,2024-06-13T13:13:02Z,1961,531,JavaScript,7,1,0,1,contributors_count < 2
stars_501_2000,desktop-app,TunnlTo,TunnlTo/desktop-app,https://github.com/TunnlTo/desktop-app,"A powerful WireGuard client for Windows with advanced split tunneling and an intuitive, user-friendly interface.",vpn-client | vpn-tunnelling | windows | wireguard | vpn | split-tunnel | split-tunneling,2022-10-31T03:31:47Z,2025-06-11T01:14:54Z,1958,84,,0,31,2,1,contributors_count < 2
stars_501_2000,pangee-cluster,opencmit,opencmit/pangee-cluster,https://github.com/opencmit/pangee-cluster,使用图形化的界面离线安装、维护、升级高可用的 K8S 集群,kubernetes,2022-01-03T03:41:57Z,2026-03-09T08:33:01Z,1958,201,Vue,115,3,15,1,contributors_count < 2
stars_501_2000,Facial-Expression-Recognition.Pytorch,WuJie1010,WuJie1010/Facial-Expression-Recognition.Pytorch,https://github.com/WuJie1010/Facial-Expression-Recognition.Pytorch,"A CNN based pytorch implementation on facial expression recognition (FER2013 and CK+), achieving 73.112% (state-of-the-art) in FER2013 and 94.64% in CK+ dataset",facial-expression-recognition | face-recognition | fer2013 | ckan-extension,2018-07-15T06:29:38Z,2021-06-14T06:35:39Z,1957,564,Python,142,5,0,1,contributors_count < 2
stars_501_2000,Project-Euler-solutions,nayuki,nayuki/Project-Euler-solutions,https://github.com/nayuki/Project-Euler-solutions,"Runnable code for solving Project Euler problems in Java, Python, Mathematica, Haskell.",java | python | mathematica | project-euler | math | mathematics | competitive-programming | number-theory | algorithms | proofs | dynamic-programming | recursion | haskell,2011-06-12T22:36:02Z,2024-05-26T10:47:02Z,1957,676,Java,17,45,0,1,contributors_count < 2
stars_501_2000,ip-location-db,sapics,sapics/ip-location-db,https://github.com/sapics/ip-location-db,"ip to location database by ASN, GeoFeed, Whois, iptoasn.com, db-ip lite, GeoLite2",ip-location | ip-geolocation | ip-country | ip2location | ip2country | geoip | asn | autonomous-system,2020-01-27T02:29:39Z,2026-03-24T19:13:42Z,1956,186,JavaScript,47,9,0,1,contributors_count < 2
stars_501_2000,SwiftUI-experiments,mikelikesdesign,mikelikesdesign/SwiftUI-experiments,https://github.com/mikelikesdesign/SwiftUI-experiments,"Examples with SwiftUI and other Apple frameworks that showcase various interactions, animations and more",swiftui | swiftui-demo | swiftui-example | ios | swiftui-animations,2024-01-01T12:06:39Z,2026-02-15T03:19:15Z,1955,108,Swift,0,0,3,1,contributors_count < 2
stars_501_2000,DeepLearningForNLPInPytorch,rguthrie3,rguthrie3/DeepLearningForNLPInPytorch,https://github.com/rguthrie3/DeepLearningForNLPInPytorch,"An IPython Notebook tutorial on deep learning for natural language processing, including structure prediction.",nlp | pytorch | deep-learning | tutorial | lstm | neural-network,2017-03-04T18:50:58Z,2023-01-22T21:41:03Z,1954,459,Jupyter Notebook,16,4,0,1,contributors_count < 2
stars_501_2000,flash-moe,danveloper,danveloper/flash-moe,https://github.com/danveloper/flash-moe,Running a big model on a small laptop,,2026-03-18T16:13:13Z,2026-03-19T17:21:57Z,1943,185,Objective-C,6,8,0,1,contributors_count < 2
stars_501_2000,NullSafe,nicklockwood,nicklockwood/NullSafe,https://github.com/nicklockwood/NullSafe,NullSafe is a simple category on NSNull that returns nil for unrecognised messages instead of throwing an exception,,2012-12-19T10:08:40Z,2023-08-14T15:29:54Z,1943,359,Objective-C,21,8,0,1,contributors_count < 2
stars_501_2000,DeepIE,loujie0822,loujie0822/DeepIE,https://github.com/loujie0822/DeepIE,DeepIE: Deep Learning for Information Extraction,,2020-01-07T09:51:24Z,2022-12-09T00:09:12Z,1943,349,Python,26,50,0,1,contributors_count < 2
stars_501_2000,LearningVideo,ChenLittlePing,ChenLittlePing/LearningVideo,https://github.com/ChenLittlePing/LearningVideo,【Android 音视频开发打怪升级】系列文章示例代码（A demo to introduce how to develop android video）。本项目将从MediaCodec硬解，FFmpeg软解，OpenGL等方面，全方位讲解如何在Android上进行音视频编辑开发。,mediacodec | mediamuxer | ffmpeg | opengl-es | opensl-es,2019-09-20T07:35:40Z,2021-05-16T05:17:56Z,1941,361,C,26,2,0,1,contributors_count < 2
stars_501_2000,sosec,SamueleAmato,SamueleAmato/sosec,https://github.com/SamueleAmato/sosec,🔒 Social Media Hacking Suite,instagram-phishing | instagram-bruteforce | facebook-bruteforce | facebook-phishing | instagram | instagram-report-sender | twitter-phishing | twitter-bruteforce | gmail-bruteforce | gmail-phishing | facebook | gmail | twitter | linux | windows | termux | instagram-hacking,2022-07-05T21:11:42Z,2026-02-13T16:04:28Z,1939,458,Python,14,16,1,1,contributors_count < 2
stars_501_2000,python-ws,eooce,eooce/python-ws,https://github.com/eooce/python-ws,"build vless / trojan /shadowsocks  proxies on python server,no need core",proxy | serverless | shadowsocks | trojan | vless | websocks,2026-02-22T07:42:15Z,2026-02-27T23:23:56Z,1938,518,Python,3,2,1,1,contributors_count < 2
stars_501_2000,SNKRX,a327ex,a327ex/SNKRX,https://github.com/a327ex/SNKRX,A replayable arcade shooter where you control a snake of heroes.,game | rpg | gamedev | indie | love2d | lua | shooter | indiedev | 2d,2021-02-18T04:09:57Z,2022-07-01T13:13:48Z,1936,270,Lua,0,19,0,1,contributors_count < 2
stars_501_2000,mckays-app-template,mckaywrigley,mckaywrigley/mckays-app-template,https://github.com/mckaywrigley/mckays-app-template,This is the template I use to start new full-stack projects.,,2024-08-29T04:54:33Z,2025-06-16T22:45:18Z,1936,405,TypeScript,14,8,0,1,contributors_count < 2
stars_501_2000,titans-pytorch,lucidrains,lucidrains/titans-pytorch,https://github.com/lucidrains/titans-pytorch,"Unofficial implementation of Titans, SOTA memory for transformers, in Pytorch",artificial-intelligence | deep-learning | long-term-memory | test-time-training,2025-01-08T15:26:27Z,2026-02-09T15:31:45Z,1935,203,Python,45,8,161,1,contributors_count < 2
stars_501_2000,AwesomeCpp,hengqiali,hengqiali/AwesomeCpp,https://github.com/hengqiali/AwesomeCpp,---AWESOME--- C++学习笔记和常见面试知识点，C++11特性，包括智能指针、四种强制转换、function和bind、移动语义、完美转发、tuple、多态原理、虚表、友元函数、符号重载、函数指针、深浅拷贝、struct内存对齐、volatile以及union\static等各种关键字的用法等等,cpp11 | cpp | awesome | notes,2019-07-19T04:37:55Z,2022-07-27T05:38:12Z,1935,280,C++,4,1,0,1,contributors_count < 2
stars_501_2000,SocialBox,Cyb0r9,Cyb0r9/SocialBox,https://github.com/Cyb0r9/SocialBox,"SocialBox is a Bruteforce Attack Framework [ Facebook , Gmail , Instagram ,Twitter ] , Coded By Belahsan Ouerghi",,2018-09-25T08:18:39Z,2023-11-09T06:20:39Z,1935,536,Shell,87,16,0,1,contributors_count < 2
stars_2001_10000,avbook,guyueyingmu,guyueyingmu/avbook,https://github.com/guyueyingmu/avbook,"AV 电影管理系统， avmoo , javbus , javlibrary 爬虫，线上 AV 影片图书馆，AV 磁力链接数据库，Japanese Adult Video Library,Adult Video Magnet Links - Japanese Adult Video Database",javbus | avmoo | javlibrary | spider | crawler | laravel | scraper | adult | magnet-link | magnet | database | adult-video | guzzlehttp,2017-02-19T05:09:55Z,2024-06-01T11:49:41Z,9932,2018,PHP,139,50,1,1,contributors_count < 2
stars_2001_10000,Book4_Power-of-Matrix,Visualize-ML,Visualize-ML/Book4_Power-of-Matrix,https://github.com/Visualize-ML/Book4_Power-of-Matrix,Book_4_《矩阵力量》 |   鸢尾花书：从加减乘除到机器学习；上架！,linear | linear-algebra | machine-learning | mathematics | matrix | matrix-factorization,2022-07-02T19:58:34Z,2025-12-10T18:52:02Z,9828,1506,Jupyter Notebook,177,4,0,1,contributors_count < 2
stars_2001_10000,MagicIndicator,hackware1993,hackware1993/MagicIndicator,https://github.com/hackware1993/MagicIndicator,"A powerful, customizable and extensible ViewPager indicator framework. As the best alternative of ViewPagerIndicator, TabLayout and PagerSlidingTabStrip   ——   强大、可定制、易扩展的 ViewPager 指示器框架。是ViewPagerIndicator、TabLayout、PagerSlidingTabStrip的最佳替代品。支持角标，更支持在非ViewPager场景下使用（使用hide()、show()切换Fragment或使用setVisibility切换FrameLayout里的View等），http://www.jianshu.com/p/f3022211821c",viewpager | indicator | tablayout | viewpagerindicator | pagerslidingtabstrip,2016-06-26T08:20:43Z,2024-12-07T07:46:58Z,9813,1553,Java,288,13,12,1,contributors_count < 2
stars_2001_10000,PyWxDump,xaoyaoo,xaoyaoo/PyWxDump,https://github.com/xaoyaoo/PyWxDump,删库,wxdump | pywxdump | wxexport,2023-08-21T14:54:18Z,2025-10-20T10:36:39Z,9742,1685,,265,20,0,1,contributors_count < 2
stars_2001_10000,awesome-architecture,toutiaoio,toutiaoio/awesome-architecture,https://github.com/toutiaoio/awesome-architecture,架构师技术图谱，助你早日成为架构师,architecture,2019-07-25T02:06:59Z,2021-01-06T01:10:26Z,9633,1644,,11,1,0,1,contributors_count < 2
stars_2001_10000,Bob,ripperhe,ripperhe/Bob,https://github.com/ripperhe/Bob,Bob 是一款 macOS 平台的翻译和 OCR 软件。,bobapp | macos | ocr | translate | chatgpt | openai | translation | translator | deepseek | doubao | ernie | gemini | groq | hunyuan | kimi | qwen | zhipuai,2019-10-19T13:28:07Z,2025-12-30T13:26:12Z,9593,522,,528,13,1,1,contributors_count < 2
stars_2001_10000,macfuse,macfuse,macfuse/macfuse,https://github.com/macfuse/macfuse,macFUSE umbrella repository,macfuse,2011-06-08T19:59:24Z,2025-12-23T21:33:33Z,9563,539,,1121,18,98,1,contributors_count < 2
stars_2001_10000,awesome-nanobanana-pro,ZeroLu,ZeroLu/awesome-nanobanana-pro,https://github.com/ZeroLu/awesome-nanobanana-pro,🚀 An awesome list of curated Nano Banana pro prompts and examples. Your go-to resource for mastering prompt engineering and exploring the creative potential of the Nano banana pro(Nano banana 2) AI image model.,gemini | nanobanana | prompt-engineering | prompt-guide | prompts | nanobanana2 | nanobanana-pro | nanobananapro,2025-11-10T13:51:03Z,2026-03-20T07:11:22Z,9534,798,,9,1,0,1,contributors_count < 2
stars_2001_10000,yolov9,WongKinYiu,WongKinYiu/yolov9,https://github.com/WongKinYiu/yolov9,Implementation of paper - YOLOv9: Learning What You Want to Learn Using Programmable Gradient Information,yolov9,2024-02-18T10:09:29Z,2024-08-09T13:48:20Z,9499,1616,Python,580,78,1,1,contributors_count < 2
stars_2001_10000,awesome-github-wechat-weapp,opendigg,opendigg/awesome-github-wechat-weapp,https://github.com/opendigg/awesome-github-wechat-weapp,微信小程序开源项目库汇总,,2017-01-10T15:11:14Z,2020-08-16T11:36:42Z,9419,1875,,7,11,0,1,contributors_count < 2
stars_2001_10000,vue-admin,vue-bulma,vue-bulma/vue-admin,https://github.com/vue-bulma/vue-admin,"We are refactoring it, using the latest Vue and Bulma. WIP",,2016-06-03T02:15:58Z,2020-04-06T12:06:14Z,9357,1589,,217,48,0,1,contributors_count < 2
stars_2001_10000,openbrowser,ntegrals,ntegrals/openbrowser,https://github.com/ntegrals/openbrowser,Let AI agents browse the web. An autonomous toolkit for browser-based AI agents.,ai-agents | automation | claude | playwright | puppeteer | sandbox,2019-04-11T15:59:04Z,2026-03-01T04:24:53Z,9321,857,TypeScript,0,13,0,1,contributors_count < 2
stars_2001_10000,TensorFlow-Tutorials,Hvass-Labs,Hvass-Labs/TensorFlow-Tutorials,https://github.com/Hvass-Labs/TensorFlow-Tutorials,TensorFlow Tutorials with YouTube Videos,tensorflow | deep-learning | machine-learning | reinforcement-learning | python-notebook | tutorial | neural-network | youtube,2016-06-26T14:43:21Z,2021-01-15T20:20:02Z,9274,4122,Jupyter Notebook,110,18,0,1,contributors_count < 2
stars_2001_10000,chatlog,sjzar,sjzar/chatlog,https://github.com/sjzar/chatlog,"chat log tool, easily use your own chat data. 聊天记录工具，轻松使用自己的聊天数据",chat | chatlog | database | key | wechat | redteam,2025-03-07T12:37:56Z,2025-10-20T03:45:13Z,9196,2821,,254,47,0,1,contributors_count < 2
stars_2001_10000,city-roads,anvaka,anvaka/city-roads,https://github.com/anvaka/city-roads,Visualization of all roads within any city,,2020-01-19T16:42:16Z,2026-03-17T06:28:29Z,9135,690,JavaScript,159,27,0,1,contributors_count < 2
stars_2001_10000,keyviz,mulaRahul,mulaRahul/keyviz,https://github.com/mulaRahul/keyviz,Keyviz is a free and open-source tool to visualize your keystrokes ⌨️ and 🖱️ mouse actions in real-time.,keystroke | keypress | tauri-rust,2022-07-22T13:03:59Z,2026-03-03T07:52:20Z,9116,323,TypeScript,261,142,8,1,contributors_count < 2
stars_2001_10000,hello-sql,mouredev,mouredev/hello-sql,https://github.com/mouredev/hello-sql,Curso para aprender los fundamentos del lenguaje SQL y bases de datos relacionales desde cero y para principiantes.,basesdedatos | database | mysql | postgresql | sql | curso | tutorial,2023-10-05T10:51:20Z,2025-03-31T17:05:09Z,9079,656,Python,11,2,0,1,contributors_count < 2
stars_2001_10000,pose-animator,yemount,yemount/pose-animator,https://github.com/yemount/pose-animator,,,2020-03-30T09:43:38Z,2024-05-20T18:51:56Z,8840,982,JavaScript,46,26,0,1,contributors_count < 2
stars_2001_10000,website,agefanscom,agefanscom/website,https://github.com/agefanscom/website,AGE animation official website URL release page（AGE动漫官网网址发布页）,age | agefans | agedm,2023-06-29T13:16:14Z,2025-09-12T12:52:00Z,8838,211,,41,0,0,1,contributors_count < 2
stars_2001_10000,get_subscribe,ermaozi,ermaozi/get_subscribe,https://github.com/ermaozi/get_subscribe,✈️ 白嫖免费机场  / 免费VPN -> 自动获取免 clash/v2ray/trojan/sr/ssr 订阅链接，持续更新 | 科学上网 | 翻墙,clash | v2ray | trojan | trojan-go | sr | ssr | android | vpn,2021-07-24T01:42:43Z,2026-03-25T12:22:53Z,8798,672,Python,0,6,0,1,contributors_count < 2
stars_2001_10000,Mindmap,Ignitetechnologies,Ignitetechnologies/Mindmap,https://github.com/Ignitetechnologies/Mindmap,"This repository will contain many mindmaps for cyber security technologies, methodologies, courses, and certifications in a tree structure to give brief details about them",,2023-01-22T09:45:22Z,2026-03-25T08:15:48Z,8790,1691,,15,1,0,1,contributors_count < 2
stars_2001_10000,flasky,miguelgrinberg,miguelgrinberg/flasky,https://github.com/miguelgrinberg/flasky,"Companion code to my O'Reilly book ""Flask Web Development"", second edition.",flask | python,2013-12-24T05:38:12Z,2025-04-06T18:53:24Z,8759,4247,Python,494,76,0,1,contributors_count < 2
stars_2001_10000,FreeAskInternet,nashsu,nashsu/FreeAskInternet,https://github.com/nashsu/FreeAskInternet,"FreeAskInternet is a completely free, PRIVATE and LOCALLY running search aggregator & answer generate using MULTI LLMs, without GPU needed. The user can ask a question and the system will  make a multi engine search and combine the search result to LLM and generate the answer based on search results. It's all FREE to use. ",,2024-04-05T06:37:53Z,2024-04-18T06:46:33Z,8731,914,Python,84,11,0,1,contributors_count < 2
stars_2001_10000,ml-ferret,apple,apple/ml-ferret,https://github.com/apple/ml-ferret,,,2023-10-06T21:39:03Z,2024-10-09T02:40:44Z,8689,521,Python,0,11,0,1,contributors_count < 2
stars_2001_10000,iptv-sources,HerbertHe,HerbertHe/iptv-sources,https://github.com/HerbertHe/iptv-sources,Autoupdate iptv sources,iptv | iptv-channels | iptv-m3u | m3u | kodi | tvbox | diyp | docker,2023-11-25T06:22:20Z,2026-03-25T13:06:16Z,8676,1251,TypeScript,54,49,0,1,contributors_count < 2
stars_2001_10000,ethers.js,ethers-io,ethers-io/ethers.js,https://github.com/ethers-io/ethers.js,Complete Ethereum library and wallet implementation in JavaScript.,ethereum | javascript | typescript | ethers | web3 | blockchain,2016-07-16T04:35:37Z,2026-02-13T23:23:54Z,8653,2107,TypeScript,2768,703,230,1,contributors_count < 2
stars_2001_10000,RedTeam-Tools,A-poc,A-poc/RedTeam-Tools,https://github.com/A-poc/RedTeam-Tools,Tools and Techniques for Red Team / Penetration Testing,cheatsheet | cybersecurity | hacking | penetration-testing | red-team | security-tools | linux | resources | tools | windows | enumeration | payload | pentest | pentest-tools | red-team-tools | mitre-attack | redteam,2022-09-19T10:20:29Z,2025-03-18T12:11:15Z,8602,1168,,5,4,0,1,contributors_count < 2
stars_2001_10000,go-proxy-bingai,adams549659584,adams549659584/go-proxy-bingai,https://github.com/adams549659584/go-proxy-bingai,用 Vue3 和 Go 搭建的微软 New Bing 演示站点，拥有一致的 UI 体验，支持 ChatGPT 提示词，国内可用。,,2023-05-03T03:30:19Z,2024-03-20T07:24:11Z,8578,12212,HTML,377,29,38,1,contributors_count < 2
stars_2001_10000,rectg,jackvale,jackvale/rectg,https://github.com/jackvale/rectg,Telegram 优质中文频道与群组自动化导航站。持续追踪 1000+ 节点，智能过滤死群、引流广告与有害内容，为您提供最纯粹的 TG 中文资源精选库。,telegram | telegram-bot | telegram-channel | telegram-group | open-data,2023-06-17T02:15:48Z,2026-03-14T12:52:02Z,8563,484,Python,38,4,0,1,contributors_count < 2
stars_10001_50000,Made-With-ML,GokuMohandas,GokuMohandas/Made-With-ML,https://github.com/GokuMohandas/Made-With-ML,"Learn how to develop, deploy and iterate on production-grade ML applications.",machine-learning | deep-learning | pytorch | natural-language-processing | data-science | python | mlops | data-engineering | data-quality | distributed-ml | llms | ray | distributed-training,2018-11-05T03:44:27Z,2026-03-04T23:44:21Z,46952,7371,Jupyter Notebook,77,197,1,1,contributors_count < 2
stars_10001_50000,WeChatMsg,LC044,LC044/WeChatMsg,https://github.com/LC044/WeChatMsg,,wechat | pyqt | chatgpt | llms,2023-01-11T05:03:49Z,2025-12-30T13:31:16Z,40695,4918,,0,92,0,1,contributors_count < 2
stars_10001_50000,HEU_KMS_Activator,zbezj,zbezj/HEU_KMS_Activator,https://github.com/zbezj/HEU_KMS_Activator,,,2019-06-23T00:49:35Z,2026-03-11T06:05:09Z,40588,3832,,197,2,50,1,contributors_count < 2
stars_10001_50000,wrk,wg,wg/wrk,https://github.com/wg/wrk,Modern HTTP benchmarking tool,,2012-03-20T11:12:28Z,2023-12-30T10:33:51Z,40158,3029,C,408,132,0,1,contributors_count < 2
stars_10001_50000,Hello-Python,mouredev,mouredev/Hello-Python,https://github.com/mouredev/Hello-Python,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA...",fastapi | mongodb | python | python3 | tutorial | chatgpt | chatgpt-api | gpt-3 | gpt-4 | openai | openai-api | backend | frontend | reflex,2022-08-03T17:14:53Z,2025-08-11T12:00:01Z,34918,2266,Python,433,14,0,1,contributors_count < 2
stars_10001_50000,shadowsocks,shadowsocks,shadowsocks/shadowsocks,https://github.com/shadowsocks/shadowsocks,,,2012-04-20T13:10:49Z,2024-04-01T09:07:32Z,33630,18236,Python,0,165,2,1,contributors_count < 2
stars_10001_50000,netron,lutzroeder,lutzroeder/netron,https://github.com/lutzroeder/netron,"Visualizer for neural network, deep learning and machine learning models",neural-network | deep-learning | machine-learning | deeplearning | machinelearning | ai | ml | visualizer | onnx | keras | tensorflow | tensorflow-lite | coreml | pytorch | numpy | safetensors,2010-12-26T12:53:43Z,2026-03-25T11:57:23Z,32652,3100,JavaScript,1256,279,4,1,contributors_count < 2
stars_10001_50000,BetterDisplay,waydabber,waydabber/BetterDisplay,https://github.com/waydabber/BetterDisplay,"Unlock your displays on your Mac! Flexible HiDPI scaling, XDR/HDR extra brightness, virtual screens, DDC control, extra dimming, PIP/streaming, EDID override and lots more!",hdmi | mac | resolution | hidpi | screen | display | 4k | retina | ddc | xdr | brightness | edid | override | macos | virtual | flexible | scaling,2021-10-24T08:32:56Z,2026-03-17T16:06:20Z,30696,567,,3008,14,122,1,contributors_count < 2
stars_10001_50000,awesome-english-ebooks,hehonghui,hehonghui/awesome-english-ebooks,https://github.com/hehonghui/awesome-english-ebooks,"经济学人(含音频)、纽约客、卫报、连线、大西洋月刊等英语杂志免费下载,支持epub、mobi、pdf格式, 每周更新",download | ebooks | economist | economist-ebooks | new-yorker | pdf,2022-06-28T02:45:44Z,2026-03-20T22:17:06Z,30129,2450,CSS,0,4,0,1,contributors_count < 2
stars_10001_50000,Mr.-Ranedeer-AI-Tutor,JushBJJ,JushBJJ/Mr.-Ranedeer-AI-Tutor,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.,ai | education | gpt-4 | llm,2023-03-31T12:37:26Z,2025-09-30T08:08:00Z,29673,3336,,49,0,3,1,contributors_count < 2
stars_gt_50000,linux,torvalds,torvalds/linux,https://github.com/torvalds/linux,Linux kernel source tree,,2011-09-04T22:48:12Z,2026-03-24T23:51:43Z,225031,61193,C,0,0,0,0,contributors_count < 2
stars_gt_50000,nocode,kelseyhightower,kelseyhightower/nocode,https://github.com/kelseyhightower/nocode,The best way to write secure and reliable applications. Write nothing; deploy nowhere.,,2018-02-06T23:54:00Z,2024-08-07T03:19:12Z,65052,4826,Dockerfile,4938,680,1,1,contributors_count < 2
